id;sws_code;product_code;qty;soh;uom;created_by;created_date;updated_by;updated_date;is_active
107776;70460018038;59636;6.00;6.00;TIN;Rudy Mandagie;2026-03-25 09:12:34.550;NULL;NULL;Y
107777;70630001468;56024;9.00;181.00;ROLL;spgTv;2026-03-25 09:13:10.800;NULL;NULL;Y
107778;70440003583;91100;1.00;10.00;BTL;Johanes Tahulending;2026-03-25 09:16:18.123;NULL;NULL;Y
107779;70630001469;90886;1.00;18.00;PCS;spgTv;2026-03-25 09:20:31.223;NULL;NULL;Y
107780;70400004996;65527;3.00;3.00;MTRS;Rommy Tendean;2026-03-25 10:06:21.770;NULL;NULL;Y
107781;70440003585;90789;1.00;36.00;PCS;Rostefince Saberatu;2026-03-25 10:33:29.770;NULL;NULL;Y
107782;7033D0010001;21213;71280.00;426864.00;PCS;James;2026-03-25 13:14:57.130;NULL;NULL;Y
107783;7033D0010001;21200;71280.00;1572434.00;PCS;James;2026-03-25 13:14:57.130;NULL;NULL;Y
107784;7033D0010001;21413;19800.00;57000.00;PCS;James;2026-03-25 13:14:57.130;NULL;NULL;Y
107785;7033D0010001;21414;19800.00;636720.00;PCS;James;2026-03-25 13:14:57.130;NULL;NULL;Y
107786;7033D0010002;50134;5.00;3.00;PCS;James;2026-03-25 13:16:25.427;NULL;NULL;Y
107787;7033D0010003;10077;150.00;2825.00;KGS;James;2026-03-25 13:17:54.220;NULL;NULL;Y
107788;70370000760;51562;1000.00;13800.00;PCS;James;2026-03-25 13:23:17.757;NULL;NULL;Y
107789;70370000760;50011;6.00;54.00;ROLL;James;2026-03-25 13:23:17.757;NULL;NULL;Y
107790;70320000576;92007;2.00;0.00;PCS;James;2026-03-25 13:24:55.223;NULL;NULL;Y
107791;70320000577;50565;4.00;31.00;PAIR;James;2026-03-25 13:26:54.673;NULL;NULL;Y
107792;70320000577;50881;8.00;67.00;PAIRS;James;2026-03-25 13:26:54.673;NULL;NULL;Y
107793;7033F0000279;54012;1.00;6.00;BAGS;James;2026-03-25 13:29:45.470;NULL;NULL;Y
107794;70370000761;51800;1.00;0.00;BAGS;James;2026-03-25 15:01:27.397;NULL;NULL;Y
107795;70340001700;50088;10.00;7.00;BTL;James;2026-03-25 15:03:27.770;NULL;NULL;Y
107796;70460018039;56389;2.00;8.00;TIN;Rudy Mandagie;2026-03-25 15:15:25.333;NULL;NULL;Y
107797;70460018040;54458;1.00;2.00;TIN;Rudy Mandagie;2026-03-25 15:18:05.920;NULL;NULL;Y
107798;70340001701;90126;2.00;15.00;PCS;James;2026-03-25 16:05:55.613;NULL;NULL;Y
107799;70460018041;93452;2.00;2.00;UNIT;Anis Usman;2026-03-25 17:13:53.287;NULL;NULL;Y
107800;70460018042;64105;1.00;1.00;BOX;Rudy Mandagie;2026-03-26 09:46:00.710;NULL;NULL;Y
107801;70460018042;90126;1.00;13.00;PCS;Rudy Mandagie;2026-03-26 09:46:00.710;NULL;NULL;Y
107802;70400004997;41558;9100.00;22520.00;PCS;Rommy Tendean;2026-03-26 09:52:17.553;NULL;NULL;Y
107803;70400004998;30001;1522.00;11368.00;PCS;Rommy Tendean;2026-03-26 09:53:38.350;NULL;NULL;Y
107804;70400004999;50044;30.00;245.00;ROLL;Rommy Tendean;2026-03-26 09:57:12.723;NULL;NULL;Y
107805;70400005000;51400;15.00;369.00;KGS;Rommy Tendean;2026-03-26 10:07:35.333;NULL;NULL;Y
107806;70460018043;64980;2.00;2.00;DOSS;Rudy Mandagie;2026-03-26 10:13:04.850;NULL;NULL;Y
107807;70460018043;61523;2.00;2.00;DOS;Rudy Mandagie;2026-03-26 10:13:04.850;NULL;NULL;Y
107808;70460018043;60310;4.00;4.00;PCS;Rudy Mandagie;2026-03-26 10:13:04.850;NULL;NULL;Y
107809;70460018044;60791;2.00;2.00;PCS;Rudy Mandagie;2026-03-26 10:23:28.193;NULL;NULL;Y
107810;70460018044;60592;32.00;32.00;PCS;Rudy Mandagie;2026-03-26 10:23:28.193;NULL;NULL;Y
107811;70460018045;54096;5.00;5.00;TINS;Rudy Mandagie;2026-03-26 10:55:02.190;NULL;NULL;Y
107812;70370000762;51800;1.00;66.00;BAGS;James;2026-03-26 11:11:43.530;NULL;NULL;Y
107813;7033D0010004;10077;150.00;2675.00;KGS;James;2026-03-26 11:13:12.910;NULL;NULL;Y
107814;7033D0010005;20070;3801.00;3801.00;SET;James;2026-03-26 11:14:35.740;NULL;NULL;Y
107815;7033D0010005;21213;71280.00;356400.00;PCS;James;2026-03-26 11:14:35.740;NULL;NULL;Y
107816;7033D0010005;21200;71280.00;1501970.00;PCS;James;2026-03-26 11:14:35.740;NULL;NULL;Y
107817;7033D0010005;21413;19800.00;99000.00;PCS;James;2026-03-26 11:14:35.740;NULL;NULL;Y
107818;7033D0010005;21414;19800.00;681120.00;PCS;James;2026-03-26 11:14:35.740;NULL;NULL;Y
107819;7033D0010006;RM0003;2000.00;174000.00;PCS;James;2026-03-26 11:15:30.710;NULL;NULL;Y
107820;7033D0010006;RM0009;1000.00;87000.00;PCS;James;2026-03-26 11:15:30.710;NULL;NULL;Y
107821;7033C0003379;51800;5.00;66.00;BAGS;James;2026-03-26 11:16:35.240;NULL;NULL;Y
107822;7033C0003379;54012;3.00;-1.00;BAGS;James;2026-03-26 11:16:35.240;NULL;NULL;Y
107823;7033D0010007;54012;2.00;-1.00;BAGS;James;2026-03-26 11:17:54.037;NULL;NULL;Y
107824;7033E0003578;51800;1.00;66.00;BAGS;James;2026-03-26 11:18:59.220;NULL;NULL;Y
107825;7033E0003578;54012;1.00;-1.00;BAGS;James;2026-03-26 11:18:59.220;NULL;NULL;Y
107826;7033E0003579;93257;4.00;22.00;PCS;James;2026-03-26 11:20:21.260;James;2026-03-26 12:02:27.417;N
107827;70400005001;51230;10.00;32.00;BOX;Rommy Tendean;2026-03-26 13:27:26.240;NULL;NULL;Y
107828;70440003586;90761;200.00;500.00;PCS;Johanes Tahulending;2026-03-26 13:37:24.437;NULL;NULL;Y
107829;70460018046;50881;4.00;59.00;PAIRS;Rudy Mandagie;2026-03-26 14:08:29.010;Rudy Mandagie;2026-03-26 14:09:36.003;Y
107830;7033G0001439;54012;1.00;-1.00;BAGS;James;2026-03-26 14:36:24.183;NULL;NULL;Y
107831;70460018047;67787;1.00;12.00;SACK;Rudy Mandagie;2026-03-26 16:35:55.390;NULL;NULL;Y
107832;70460018048;80001;40.00;3114.00;LTR;Rudy Mandagie;2026-03-27 09:08:51.120;NULL;NULL;Y
107833;70460018049;80001;70.00;3114.00;LTR;Rudy Mandagie;2026-03-27 09:10:18.317;NULL;NULL;Y
107834;70460018050;80001;80.00;3114.00;LTR;Rudy Mandagie;2026-03-27 09:11:24.933;NULL;NULL;Y
107835;70460018051;80001;50.00;3114.00;LTR;Rudy Mandagie;2026-03-27 09:12:45.970;NULL;NULL;Y
107836;70460018052;65955;7.40;1504.19;MT;Rudy Mandagie;2026-03-27 09:13:55.397;NULL;NULL;Y
107837;70460018053;80001;70.00;3114.00;LTR;Rudy Mandagie;2026-03-27 09:15:40.990;NULL;NULL;Y
107838;70460018054;65955;6.60;1504.19;MT;Rudy Mandagie;2026-03-27 09:16:43.803;NULL;NULL;Y
107839;70460018055;50881;1.00;55.00;PAIRS;Rudy Mandagie;2026-03-27 09:17:29.027;NULL;NULL;Y
107840;70460018056;57745;3.00;6.00;LGTS;Rudy Mandagie;2026-03-27 10:27:37.273;NULL;NULL;Y
107841;7033D0010008;21213;35640.00;285120.00;PCS;James;2026-03-27 11:51:39.497;NULL;NULL;Y
107842;7033D0010008;21200;35640.00;1430690.00;PCS;James;2026-03-27 11:51:39.497;NULL;NULL;Y
107843;7033D0010008;21413;19800.00;79200.00;PCS;James;2026-03-27 11:51:39.497;NULL;NULL;Y
107844;7033D0010008;21200;19800.00;1430690.00;PCS;James;2026-03-27 11:51:39.497;James;2026-03-27 14:45:38.663;N
107845;7033D0010009;RM0003;1000.00;172000.00;PCS;James;2026-03-27 11:53:08.710;NULL;NULL;Y
107846;7033D0010010;10077;125.00;2525.00;KGS;James;2026-03-27 11:56:13.523;NULL;NULL;Y
107847;7033D0010010;10042;184.00;31472.00;KGS;James;2026-03-27 11:56:13.523;NULL;NULL;Y
107848;7033C0003380;51800;5.00;54.00;BAGS;James;2026-03-27 11:57:16.147;NULL;NULL;Y
107849;7033C0003380;54012;3.00;50.00;BAGS;James;2026-03-27 11:57:16.147;NULL;NULL;Y
107850;7033D0010011;51800;1.00;54.00;BAGS;James;2026-03-27 11:58:08.633;NULL;NULL;Y
107851;7033D0010011;54012;1.00;50.00;BAGS;James;2026-03-27 11:58:08.633;NULL;NULL;Y
107852;7033G0001440;54012;1.00;50.00;BAGS;James;2026-03-27 11:59:11.193;NULL;NULL;Y
107853;7033E0003580;51800;1.00;54.00;BAGS;James;2026-03-27 12:00:18.303;NULL;NULL;Y
107854;7033E0003581;93257;4.00;22.00;PCS;James;2026-03-27 12:01:05.100;NULL;NULL;Y
107855;70310001024;51800;1.00;54.00;BAGS;James;2026-03-27 12:02:08.930;NULL;NULL;Y
107856;70310001024;50620;2.00;10.00;SACKS;James;2026-03-27 12:02:08.930;NULL;NULL;Y
107857;7033D0010012;90126;2.00;12.00;PCS;James;2026-03-27 12:03:03.397;NULL;NULL;Y
107858;7033D0010013;96210;3.00;19.00;PADS;James;2026-03-27 12:07:42.677;NULL;NULL;Y
107859;70460018057;57521;2.00;2.00;PCS;Rudy Mandagie;2026-03-27 14:23:23.977;NULL;NULL;Y
107860;7033D0010008;21414;19800.00;661.00;PCS;James;2026-03-27 14:45:38.663;NULL;NULL;Y
107861;7033D0010014;21213;35640.00;285120.00;PCS;James;2026-03-27 14:51:28.007;NULL;NULL;Y
107862;7033D0010014;21200;35640.00;1430690.00;PCS;James;2026-03-27 14:51:28.007;NULL;NULL;Y
107863;7033D0010014;21413;19800.00;79200.00;PCS;James;2026-03-27 14:51:28.007;NULL;NULL;Y
107864;7033D0010014;21414;19800.00;661320.00;PCS;James;2026-03-27 14:51:28.007;NULL;NULL;Y
107865;70400005002;51230;1.00;22.00;BOX;Rommy Tendean;2026-03-27 16:33:09.600;NULL;NULL;Y
107866;70400005002;51400;24.00;354.00;KGS;Rommy Tendean;2026-03-27 16:33:09.600;Rommy Tendean;2026-03-30 14:05:00.733;Y
107867;70400005002;55400;75.00;675.00;KGS;Rommy Tendean;2026-03-27 16:33:09.600;NULL;NULL;Y
107868;70400005003;40611;5980.00;18020.00;PCS;Rommy Tendean;2026-03-27 16:34:20.263;NULL;NULL;Y
107869;70400005004;30331;3010.00;10960.00;PCS;Rommy Tendean;2026-03-27 16:35:30.067;NULL;NULL;Y
107870;70400005004;34025;20.00;440.00;SHEET;Rommy Tendean;2026-03-27 16:35:30.067;NULL;NULL;Y
107871;70420003282;90122;5.00;322.00;PADS;Rommy Tendean;2026-03-27 16:37:45.910;NULL;NULL;Y
107872;70420003282;90123;14.00;64.00;PADS;Rommy Tendean;2026-03-27 16:37:45.910;Rommy Tendean;2026-03-30 13:50:46.683;Y
107873;70420003282;91643;2.00;16.00;PADS;Rommy Tendean;2026-03-27 16:37:45.910;NULL;NULL;Y
107874;70420003282;90006;2.00;5.00;DOS;Rommy Tendean;2026-03-27 16:37:45.910;NULL;NULL;Y
107875;70460018058;60089;5.00;20.00;KGS;Rudy Mandagie;2026-03-30 09:16:34.617;NULL;NULL;Y
107876;70460018058;50881;3.00;54.00;PAIRS;Rudy Mandagie;2026-03-30 09:16:34.617;NULL;NULL;Y
107877;70460018059;56966;12.00;12.00;PCS;Rudy Mandagie;2026-03-30 09:24:39.523;NULL;NULL;Y
107878;70420003283;90069;1.00;7.00;PACK;Rommy Tendean;2026-03-30 09:33:40.113;NULL;NULL;Y
107879;70420003283;90650;2.00;9.00;REAMS;Rommy Tendean;2026-03-30 09:33:40.113;NULL;NULL;Y
107880;7033D0010015;10077;150.00;2400.00;KGS;James;2026-03-30 09:44:17.447;NULL;NULL;Y
107881;7033D0010015;10042;184.00;31288.00;KGS;James;2026-03-30 09:44:17.447;NULL;NULL;Y
107882;7033D0010016;50134;5.00;60.00;PCS;James;2026-03-30 09:51:06.367;NULL;NULL;Y
107883;7033D0010016;51800;1.00;46.00;BAGS;James;2026-03-30 09:51:06.367;NULL;NULL;Y
107884;7033D0010016;54012;2.00;45.00;BAGS;James;2026-03-30 09:51:06.367;James;2026-03-30 15:11:12.180;Y
107885;7033C0003381;51800;5.00;46.00;BAGS;James;2026-03-30 09:52:56.980;NULL;NULL;Y
107886;7033C0003381;54012;3.00;45.00;BAGS;James;2026-03-30 09:52:56.980;NULL;NULL;Y
107887;7033G0001441;54012;1.00;45.00;BAGS;James;2026-03-30 09:54:08.923;NULL;NULL;Y
107888;70560000182;90010;2.00;2.00;UNIT;Garry;2026-03-30 09:55:36.083;NULL;NULL;Y
107889;70560000182;96789;1.00;1.00;UNIT;Garry;2026-03-30 09:55:36.083;NULL;NULL;Y
107890;7033E0003582;51800;2.00;46.00;BAGS;James;2026-03-30 09:55:38.593;NULL;NULL;Y
107891;7033E0003582;54136;2.00;32.00;PACKS;James;2026-03-30 09:55:38.593;NULL;NULL;Y
107892;70560000182;90056;1.00;1.00;UNIT;Garry;2026-03-30 09:55:57.380;NULL;NULL;Y
107893;7033E0003583;93257;4.00;18.00;PCS;James;2026-03-30 09:56:34.770;NULL;NULL;Y
107894;7033E0003584;51800;1.00;46.00;BAGS;James;2026-03-30 09:57:40.790;NULL;NULL;Y
107895;7033E0003584;54012;1.00;45.00;BAGS;James;2026-03-30 09:57:40.790;NULL;NULL;Y
107896;70340001702;91003;2.00;7.00;DOS;James;2026-03-30 09:59:29.867;NULL;NULL;Y
107897;70460018060;69543;4.00;4.00;PCS;Rudy Mandagie;2026-03-30 09:59:58.943;NULL;NULL;Y
107898;70460018061;60733;5.00;8.00;PCS;Rudy Mandagie;2026-03-30 10:10:23.347;NULL;NULL;Y
107899;7033D0010017;21417;39600.00;396000.00;PCS;James;2026-03-30 10:13:09.310;NULL;NULL;Y
107900;7033D0010017;21414;59400.00;641520.00;PCS;James;2026-03-30 10:13:09.310;NULL;NULL;Y
107901;7033D0010017;21413;19800.00;59400.00;PCS;James;2026-03-30 10:13:09.310;NULL;NULL;Y
107902;70370000763;51800;1.00;46.00;BAGS;James;2026-03-30 10:14:38.987;NULL;NULL;Y
107903;70370000763;51562;1000.00;12800.00;PCS;James;2026-03-30 10:14:38.987;NULL;NULL;Y
107904;70460018062;80001;120.00;2804.00;LTR;Rudy Mandagie;2026-03-30 10:37:05.833;NULL;NULL;Y
107905;70460018063;65955;7.50;1490.19;MT;Rudy Mandagie;2026-03-30 10:39:34.537;NULL;NULL;Y
107906;70400005005;43460;86400.00;92800.00;PCS;Rommy Tendean;2026-03-30 13:37:14.430;NULL;NULL;Y
107907;70400005006;30745;1800.00;6421.00;PCS;Rommy Tendean;2026-03-30 13:40:01.630;NULL;NULL;Y
107908;70400005007;50044;40.00;215.00;ROLL;Rommy Tendean;2026-03-30 13:40:55.000;Rommy Tendean;2026-03-30 13:56:21.970;Y
107909;70460018064;80001;70.00;2804.00;LTR;Rudy Mandagie;2026-03-30 13:48:12.537;NULL;NULL;Y
107910;70460018065;80012;822.00;10206.54;LITERS;Rudy Mandagie;2026-03-30 13:49:20.600;NULL;NULL;Y
107911;70460018066;80012;518.00;10206.54;LITERS;Rudy Mandagie;2026-03-30 13:52:10.243;NULL;NULL;Y
107912;70340001703;90046;2.00;11.00;PADS;James;2026-03-30 13:52:38.297;NULL;NULL;Y
107913;70360000323;90597;1.00;2.00;PCS;Rizal Sinadia;2026-03-30 13:56:53.593;NULL;NULL;Y
107914;70360000323;90597;1.00;2.00;PCS;Rizal Sinadia;2026-03-30 13:56:53.593;Rizal Sinadia;2026-03-30 15:40:09.687;N
107915;70360000323;90812;2.00;9.00;REAMS;Rizal Sinadia;2026-03-30 13:56:53.593;NULL;NULL;Y
107916;70360000323;90082;2.00;3.00;PCS;Rizal Sinadia;2026-03-30 13:56:53.593;NULL;NULL;Y
107917;70360000323;90257;2.00;11.00;PCS;Rizal Sinadia;2026-03-30 13:56:53.593;NULL;NULL;Y
107918;70460018067;62720;5.00;5.00;LE;Rudy Mandagie;2026-03-30 14:34:01.507;NULL;NULL;Y
107919;70460018067;61271;10.00;45.00;KGS;Rudy Mandagie;2026-03-30 14:36:45.057;NULL;NULL;Y
107920;70460018067;62012;50.00;210.00;PCS;Rudy Mandagie;2026-03-30 14:36:45.057;NULL;NULL;Y
107921;70460018067;63890;5.00;70.00;PCS;Rudy Mandagie;2026-03-30 14:36:45.057;NULL;NULL;Y
107922;70420003284;54012;1.00;45.00;BAGS;Rommy Tendean;2026-03-30 15:12:59.867;NULL;NULL;Y
107923;70460018068;50881;1.00;51.00;PAIRS;Rudy Mandagie;2026-03-30 15:15:43.113;NULL;NULL;Y
107924;70460018068;56139;3.00;5.00;PACK;Rudy Mandagie;2026-03-30 15:15:43.113;NULL;NULL;Y
107925;70460018069;68998;3.00;25.00;KG;Rudy Mandagie;2026-03-30 15:17:00.130;NULL;NULL;Y
107926;70460018069;65366;3.00;5.00;MTR;Rudy Mandagie;2026-03-30 15:17:00.130;NULL;NULL;Y
107927;70360000323;90596;1.00;2.00;PCS;Rizal Sinadia;2026-03-30 15:40:09.687;NULL;NULL;Y
107928;70420003285;92878;3000.00;5000.00;SHEETS;Sherly Tatontos;2026-03-31 09:45:06.277;NULL;NULL;Y
107929;70420003285;90114;32.00;168.00;PADS;Sherly Tatontos;2026-03-31 09:45:06.277;NULL;NULL;Y
107930;70420003285;90069;1.00;6.00;PACK;Sherly Tatontos;2026-03-31 09:45:06.277;NULL;NULL;Y
107931;70420003285;90122;52.00;317.00;PADS;Sherly Tatontos;2026-03-31 09:45:06.277;NULL;NULL;Y
107932;70420003285;90167;5.00;168.00;PADS;Sherly Tatontos;2026-03-31 09:45:06.277;NULL;NULL;Y
107933;70460018070;61271;3.00;35.00;KGS;Anis Usman;2026-03-31 11:25:52.643;NULL;NULL;Y
107934;70400005008;42213;11760.00;43340.00;PCS;Rommy Tendean;2026-03-31 11:41:27.177;NULL;NULL;Y
107935;70400005009;43460;6400.00;6400.00;PCS;Rommy Tendean;2026-03-31 11:44:49.363;NULL;NULL;Y
107936;70400005010;53211;75.00;375.00;KGS;Rommy Tendean;2026-03-31 13:08:42.000;NULL;NULL;Y
107937;70400005010;51400;15.00;330.00;KGS;Rommy Tendean;2026-03-31 13:08:42.000;NULL;NULL;Y
107938;70400005011;42213;5880.00;43340.00;PCS;Rommy Tendean;2026-03-31 13:12:13.990;NULL;NULL;Y
107939;70420003286;90915;2.00;17.00;Pads;Sherly Tatontos;2026-03-31 13:14:36.660;NULL;NULL;Y
107940;70420003286;94531;1.00;11.00;BTL;Sherly Tatontos;2026-03-31 13:14:36.660;NULL;NULL;Y
107941;70420003286;90257;1.00;9.00;PCS;Sherly Tatontos;2026-03-31 13:14:36.660;NULL;NULL;Y
107942;70420003286;91100;1.00;9.00;BTL;Sherly Tatontos;2026-03-31 13:14:36.660;NULL;NULL;Y
107943;70400005012;34211;2940.00;22824.00;PCS;Rommy Tendean;2026-03-31 13:14:39.743;NULL;NULL;Y
107944;70400005012;34025;20.00;420.00;SHEET;Rommy Tendean;2026-03-31 13:14:39.743;NULL;NULL;Y
107945;70460018071;60127;20.00;300.00;KGS;Rudy Mandagie;2026-03-31 13:18:33.233;NULL;NULL;Y
107946;70460018071;60125;20.00;300.00;KGS;Rudy Mandagie;2026-03-31 13:18:33.233;NULL;NULL;Y
107947;70460018071;60126;20.00;300.00;KGS;Rudy Mandagie;2026-03-31 13:18:33.233;NULL;NULL;Y
107948;70460018072;61321;1.00;2.00;UNIT;Rudy Mandagie;2026-03-31 13:26:39.227;NULL;NULL;Y
107949;7033D0010018;20001;3500.00;19500.00;SET;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107950;7033D0010018;21413;106920.00;39600.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107951;7033D0010018;21200;106920.00;1395050.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107952;7033D0010018;21417;39600.00;356400.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107953;7033D0010018;21414;39600.00;582120.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107954;7033D0010018;24125;1568.00;35280.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107955;7033D0010018;20387;1568.00;35280.00;PCS;James;2026-03-31 13:35:54.147;NULL;NULL;Y
107956;7033D0010019;RM0004;900.00;32000.00;PCS;James;2026-03-31 13:37:16.037;James;2026-03-31 15:00:51.513;Y
107957;70320000578;90860;3.00;5.00;PADS;James;2026-03-31 13:38:56.307;NULL;NULL;Y
107958;7033D0010020;10365;50.00;5025.00;KGS;James;2026-03-31 13:40:18.113;NULL;NULL;Y
107959;7033D0010020;10077;200.00;2250.00;KGS;James;2026-03-31 13:40:18.113;NULL;NULL;Y
107960;7033D0010020;10007;828.00;12704.00;KGS;James;2026-03-31 13:40:18.113;NULL;NULL;Y
107961;7033D0010020;10105;900.00;3600.00;LITER;James;2026-03-31 13:40:18.113;NULL;NULL;Y
107962;7033D0010020;10042;1472.00;31104.00;KGS;James;2026-03-31 13:40:18.113;NULL;NULL;Y
107963;7033C0003382;51800;5.00;36.00;BAGS;James;2026-03-31 13:41:13.550;NULL;NULL;Y
107964;7033C0003382;54012;3.00;37.00;BAGS;James;2026-03-31 13:41:13.550;NULL;NULL;Y
107965;7033D0010021;53250;2.00;10.00;DOS;James;2026-03-31 13:42:39.160;NULL;NULL;Y
107966;7033D0010021;54012;1.00;37.00;BAGS;James;2026-03-31 13:42:39.160;NULL;NULL;Y
107967;7033E0003585;93257;5.00;14.00;PCS;James;2026-03-31 13:43:45.550;NULL;NULL;Y
107968;7033E0003585;90069;1.00;5.00;PACK;James;2026-03-31 13:43:45.550;NULL;NULL;Y
107969;70460018073;60558;4.00;4.00;UNIT;Rudy Mandagie;2026-03-31 13:51:27.493;NULL;NULL;Y
107970;70460018073;69834;4.00;4.00;TBNG;Rudy Mandagie;2026-03-31 13:51:27.493;NULL;NULL;Y
107971;70460018073;69092;150.00;150.00;SACK;Rudy Mandagie;2026-03-31 13:51:27.493;NULL;NULL;Y
107972;70460018073;64462;4.00;4.00;PCS;Rudy Mandagie;2026-03-31 13:51:27.493;NULL;NULL;Y
107973;70460018073;63286;2.00;3.00;TUBE;Rudy Mandagie;2026-03-31 13:51:27.493;NULL;NULL;Y
107974;70460018074;65241;1.00;2.00;ROLLS;Rudy Mandagie;2026-03-31 13:58:48.257;NULL;NULL;Y
107975;70460018074;60308;1.00;1.00;PCS;Rudy Mandagie;2026-03-31 13:58:48.257;NULL;NULL;Y
107976;70460018074;68412;12.00;12.00;SHEET;Rudy Mandagie;2026-03-31 13:58:48.257;NULL;NULL;Y
107977;70460018074;69068;20.00;30.00;SHEET;Rudy Mandagie;2026-03-31 13:58:48.257;NULL;NULL;Y
107978;70460018074;62729;79.00;79.00;METER;Rudy Mandagie;2026-03-31 13:58:48.257;NULL;NULL;Y
107979;70460018075;68207;40.00;40.00;LE;Rudy Mandagie;2026-03-31 14:02:37.183;NULL;NULL;Y
107980;70460018075;62792;1.00;1.00;SHTS;Rudy Mandagie;2026-03-31 14:02:37.183;NULL;NULL;Y
107981;70460018075;61008;2.00;6.00;ROLL;Rudy Mandagie;2026-03-31 14:02:37.183;NULL;NULL;Y
107982;70460018075;60159;16.00;16.00;LE;Rudy Mandagie;2026-03-31 14:02:37.183;NULL;NULL;Y
107983;70460018075;60160;10.00;10.00;LE;Rudy Mandagie;2026-03-31 14:02:37.183;NULL;NULL;Y
107984;70460018076;53988;10.00;10.00;PCS;Rudy Mandagie;2026-03-31 14:07:03.867;NULL;NULL;Y
107985;70400005013;30331;3010.00;7950.00;PCS;Rommy Tendean;2026-03-31 14:07:41.777;NULL;NULL;Y
107986;70400005014;51018;2.00;6.00;BTL;Rommy Tendean;2026-03-31 15:09:17.310;NULL;NULL;Y
107987;7033D0010022;21213;106920.00;249480.00;PCS;James;2026-03-31 15:32:32.587;NULL;NULL;Y
107988;7033D0010022;21200;106920.00;1395050.00;PCS;James;2026-03-31 15:32:32.587;NULL;NULL;Y
107989;70400005015;90257;1.00;8.00;PCS;Rommy Tendean;2026-03-31 16:17:18.473;NULL;NULL;Y
107990;70400005015;90006;1.00;3.00;DOS;Rommy Tendean;2026-03-31 16:17:18.473;NULL;NULL;Y
107991;7033D0010023;21413;19800.00;39600.00;PCS;James;2026-03-31 16:44:34.600;NULL;NULL;Y
107992;7033D0010023;21414;19800.00;542520.00;PCS;James;2026-03-31 16:44:34.600;NULL;NULL;Y
107993;70460018077;65453;3.00;20.00;PCS;Rudy Mandagie;2026-04-01 09:24:48.477;NULL;NULL;Y
107994;70460018078;66986;2.00;2.00;PCS;Rudy Mandagie;2026-04-01 09:34:49.120;NULL;NULL;Y
107995;70310001025;50338;1.00;0.00;SETS;James;2026-04-01 10:01:39.213;NULL;NULL;Y
107996;70310001025;52375;1.00;0.00;SETS;James;2026-04-01 10:01:39.213;NULL;NULL;Y
107997;70460018079;64197;1.00;1.00;SET;Rudy Mandagie;2026-04-01 10:56:55.817;NULL;NULL;Y
107998;70440003587;10015;48.20;48.20;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
107999;70440003587;10014;26.80;26.80;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108000;70440003587;10016;13.40;13.40;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108001;70440003587;10037;10.70;10.70;KG;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108002;70440003587;10024;117.90;141.72;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108003;70440003587;10018;26.80;26.80;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108004;70440003587;10066;9.00;9.00;KGS;Rostefince Saberatu;2026-04-01 11:16:12.553;NULL;NULL;Y
108005;70440003588;52415;2.00;77.00;PCS;Rostefince Saberatu;2026-04-01 11:21:12.283;NULL;NULL;Y
108006;70460018080;90069;1.00;4.00;PACK;Rudy Mandagie;2026-04-01 11:29:25.800;NULL;NULL;Y
108007;70440003589;10077;25.00;2050.00;KGS;Rostefince Saberatu;2026-04-01 12:23:12.040;NULL;NULL;Y
108008;70440003590;63051;1.00;1.00;BTL;Rostefince Saberatu;2026-04-01 12:23:33.007;NULL;NULL;Y
108009;70440003591;51800;1.00;31.00;BAGS;Rostefince Saberatu;2026-04-01 12:28:50.430;NULL;NULL;Y
108010;70440003592;10077;25.00;2050.00;KGS;Rostefince Saberatu;2026-04-01 12:31:03.037;NULL;NULL;Y
108011;7033C0003383;51800;5.00;31.00;BAGS;James;2026-04-01 13:02:25.237;NULL;NULL;Y
108012;7033C0003383;54012;3.00;33.00;BAGS;James;2026-04-01 13:02:25.237;NULL;NULL;Y
108013;7033D0010024;51800;1.00;31.00;BAGS;James;2026-04-01 13:04:01.073;NULL;NULL;Y
108014;7033D0010024;54012;1.00;33.00;BAGS;James;2026-04-01 13:04:01.073;NULL;NULL;Y
108015;7033G0001442;54012;1.00;33.00;BAGS;James;2026-04-01 13:05:07.920;NULL;NULL;Y
108016;7033E0003586;51800;1.00;31.00;BAGS;James;2026-04-01 13:08:21.567;NULL;NULL;Y
108017;7033E0003586;52055;1.00;3.00;PAIL;James;2026-04-01 13:08:21.567;NULL;NULL;Y
108018;7033E0003586;50530;508.00;508.00;PC;James;2026-04-01 13:08:21.567;NULL;NULL;Y
